               t             u(1)             u(2)             u(3)             u(4)             u(5)             u(6)             u(7)             u(8)             u(9)            u(10)            u(11)            u(12)            u(13)            u(14)            u(15)            u(16)            u(17)            u(18)            u(19)            u(20)            u(21)            u(22)            u(23)            u(24)            u(25)            u(26)            u(27)            u(28)            u(29)            u(30)            u(31)            u(32)            u(33)            u(34)            u(35)            u(36)            u(37)            u(38)            u(39)            u(40)            u(41)            u(42)            u(43)            u(44)            u(45)            u(46)            u(47)            u(48)            u(49)            u(50)            u(51)            u(52)            u(53)            u(54)            u(55)            u(56)            u(57)            u(58)            u(59)            u(60)            u(61)            u(62)            u(63)            u(64)            u(65)            u(66)            u(67)            u(68)            u(69)            u(70)            u(71)            u(72)            u(73)            u(74)            u(75)            u(76)            u(77)            u(78)            u(79)            u(80)            u(81)            u(82)            u(83)            u(84)            u(85)            u(86)            u(87)            u(88)            u(89)            u(90)            u(91)            u(92)            u(93)            u(94)            u(95)            u(96)            u(97)            u(98)            u(99)           u(100) 
    2.21000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99997E-001     9.99990E-001     1.00001E+000     1.00002E+000     9.99996E-001     9.99942E-001     9.99977E-001     1.00013E+000     1.00016E+000     9.99622E-001     9.97608E-001     9.91651E-001     9.74513E-001     9.31251E-001     8.70545E-001     8.10086E-001     7.53728E-001     6.98365E-001     6.42532E-001     5.86588E-001     5.30720E-001     4.74861E-001     4.18995E-001     3.63128E-001     3.07263E-001     2.51397E-001     1.95531E-001     1.39665E-001     8.37989E-002     2.79330E-002    -2.79331E-002    -8.37977E-002    -1.39665E-001    -1.95575E-001    -2.51337E-001    -3.06906E-001    -3.65041E-001    -4.26567E-001    -4.74600E-001    -4.92799E-001    -4.98280E-001    -4.99859E-001    -5.00152E-001    -5.00035E-001    -4.99948E-001    -4.99989E-001    -5.00021E-001    -5.00000E-001    -4.99992E-001    -5.00002E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.25000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99991E-001     9.99997E-001     1.00002E+000     1.00001E+000     9.99959E-001     9.99947E-001     1.00007E+000     1.00019E+000     9.99936E-001     9.98658E-001     9.94686E-001     9.83303E-001     9.50898E-001     8.93056E-001     8.29864E-001     7.70846E-001     7.14178E-001     6.57245E-001     6.00016E-001     5.42847E-001     4.85714E-001     4.28572E-001     3.71428E-001     3.14286E-001     2.57143E-001     2.00000E-001     1.42857E-001     8.57143E-002     2.85714E-002    -2.85716E-002    -8.57125E-002    -1.42861E-001    -2.00051E-001    -2.57012E-001    -3.14024E-001    -3.74420E-001    -4.36837E-001    -4.79823E-001    -4.94352E-001    -4.98746E-001    -4.99974E-001    -5.00146E-001    -5.00009E-001    -4.99949E-001    -4.99999E-001    -5.00020E-001    -4.99997E-001    -4.99993E-001    -5.00003E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -4.99999E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.29000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99994E-001     9.99992E-001     1.00001E+000     1.00002E+000     9.99981E-001     9.99937E-001     1.00001E+000     1.00016E+000     1.00011E+000     9.99340E-001     9.96721E-001     9.89083E-001     9.66884E-001     9.15961E-001     8.51366E-001     7.89117E-001     7.30656E-001     6.72604E-001     6.14085E-001     5.55546E-001     4.97073E-001     4.38598E-001     3.80117E-001     3.21637E-001     2.63158E-001     2.04678E-001     1.46199E-001     8.77193E-002     2.92398E-002    -2.92399E-002    -8.77170E-002    -1.46209E-001    -2.04729E-001    -2.62943E-001    -3.21605E-001    -3.84385E-001    -4.46828E-001    -4.83983E-001    -4.95604E-001    -4.99116E-001    -5.00056E-001    -5.00129E-001    -4.99986E-001    -4.99953E-001    -5.00008E-001    -5.00017E-001    -4.99994E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -4.99999E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.33000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99998E-001     9.99990E-001     1.00000E+000     1.00002E+000     1.00000E+000     9.99946E-001     9.99963E-001     1.00011E+000     1.00018E+000     9.99770E-001     9.98075E-001     9.92964E-001     9.78263E-001     9.37955E-001     8.74465E-001     8.08891E-001     7.47947E-001     6.88619E-001     6.28831E-001     5.68863E-001     5.08974E-001     4.49103E-001     3.89222E-001     3.29341E-001     2.69461E-001     2.09581E-001     1.49701E-001     8.98204E-002     2.99401E-002    -2.99401E-002    -8.98177E-002    -1.49718E-001    -2.09621E-001    -2.69161E-001    -3.29718E-001    -3.94889E-001    -4.56182E-001    -4.87271E-001    -4.96610E-001    -4.99407E-001    -5.00111E-001    -5.00106E-001    -4.99968E-001    -4.99961E-001    -5.00014E-001    -5.00013E-001    -4.99992E-001    -4.99997E-001    -5.00004E-001    -5.00000E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.37000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99992E-001     9.99995E-001     1.00002E+000     1.00002E+000     9.99966E-001     9.99940E-001     1.00004E+000     1.00018E+000     1.00002E+000     9.98965E-001     9.95574E-001     9.85760E-001     9.57083E-001     8.98564E-001     8.30467E-001     7.66304E-001     7.05325E-001     6.44280E-001     5.82848E-001     5.21462E-001     4.60122E-001     3.98774E-001     3.37423E-001     2.76074E-001     2.14724E-001     1.53374E-001     9.20245E-002     3.06748E-002    -3.06747E-002    -9.20220E-002    -1.53401E-001    -2.14737E-001    -2.75707E-001    -3.38432E-001    -4.05866E-001    -4.64547E-001    -4.89896E-001    -4.97416E-001    -4.99633E-001    -5.00143E-001    -5.00079E-001    -4.99955E-001    -4.99971E-001    -5.00019E-001    -5.00009E-001    -4.99991E-001    -4.99999E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.41000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99995E-001     9.99991E-001     1.00001E+000     1.00002E+000     9.99988E-001     9.99938E-001     9.99988E-001     1.00014E+000     1.00015E+000     9.99538E-001     9.97317E-001     9.90736E-001     9.71603E-001     9.22585E-001     8.53934E-001     7.86082E-001     7.22820E-001     6.60447E-001     5.97549E-001     5.34584E-001     4.71694E-001     4.08806E-001     3.45912E-001     2.83019E-001     2.20126E-001     1.57233E-001     9.43396E-002     3.14465E-002    -3.14462E-002    -9.43379E-002    -1.57270E-001    -2.20094E-001    -2.82634E-001    -3.47814E-001    -4.17196E-001    -4.71674E-001    -4.92013E-001    -4.98060E-001    -4.99807E-001    -5.00156E-001    -5.00050E-001    -4.99948E-001    -4.99982E-001    -5.00021E-001    -5.00004E-001    -4.99991E-001    -5.00001E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.45000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99999E-001     9.99990E-001     1.00000E+000     1.00002E+000     1.00001E+000     9.99951E-001     9.99951E-001     1.00008E+000     1.00019E+000     9.99890E-001     9.98471E-001     9.94087E-001     9.81414E-001     9.44748E-001     8.78954E-001     8.07664E-001     7.41312E-001     6.77353E-001     6.13005E-001     5.48394E-001     4.83862E-001     4.19355E-001     3.54839E-001     2.90322E-001     2.25806E-001     1.61290E-001     9.67742E-002     3.22581E-002    -3.22574E-002    -9.67746E-002    -1.61337E-001    -2.25709E-001    -2.90005E-001    -3.57907E-001    -4.28646E-001    -4.77499E-001    -4.93723E-001    -4.98573E-001    -4.99937E-001    -5.00155E-001    -5.00022E-001    -4.99946E-001    -4.99992E-001    -5.00021E-001    -5.00000E-001    -4.99992E-001    -5.00002E-001    -5.00003E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.49000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99992E-001     9.99993E-001     1.00002E+000     1.00002E+000     9.99973E-001     9.99936E-001     1.00002E+000     1.00017E+000     1.00009E+000     9.99224E-001     9.96331E-001     9.87843E-001     9.62822E-001     9.04664E-001     8.31315E-001     7.61129E-001     6.95063E-001     6.29246E-001     5.62952E-001     4.96678E-001     4.30462E-001     3.64239E-001     2.98013E-001     2.31788E-001     1.65563E-001     9.93377E-002     3.31126E-002    -3.31116E-002    -9.93417E-002    -1.65614E-001    -2.31608E-001    -2.97897E-001    -3.68720E-001    -4.39858E-001    -4.82134E-001    -4.95102E-001    -4.98981E-001    -5.00032E-001    -5.00142E-001    -4.99996E-001    -4.99948E-001    -5.00002E-001    -5.00020E-001    -4.99996E-001    -4.99993E-001    -5.00003E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.53000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99996E-001     9.99990E-001     1.00001E+000     1.00002E+000     9.99996E-001     9.99940E-001     9.99971E-001     1.00012E+000     1.00018E+000     9.99701E-001     9.97823E-001     9.92153E-001     9.75650E-001     9.29583E-001     8.56979E-001     7.82688E-001     7.13727E-001     6.46293E-001     5.78311E-001     5.10199E-001     4.42172E-001     3.74151E-001     3.06123E-001     2.38095E-001     1.70068E-001     1.02041E-001     3.40136E-002    -3.40122E-002    -1.02050E-001    -1.70116E-001    -2.37823E-001    -3.06394E-001    -3.80221E-001    -4.50410E-001    -4.85794E-001    -4.96210E-001    -4.99302E-001    -5.00098E-001    -5.00120E-001    -4.99975E-001    -4.99955E-001    -5.00010E-001    -5.00017E-001    -4.99994E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -4.99999E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.57000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99990E-001     9.99998E-001     1.00002E+000     1.00001E+000     9.99958E-001     9.99942E-001     1.00006E+000     1.00019E+000     9.99988E-001     9.98806E-001     9.95047E-001     9.84060E-001     9.51380E-001     8.84051E-001     8.06393E-001     7.33626E-001     6.64189E-001     5.94517E-001     5.24490E-001     4.54536E-001     3.84616E-001     3.14686E-001     2.44755E-001     1.74825E-001     1.04895E-001     3.49650E-002    -3.49634E-002    -1.04912E-001    -1.74857E-001    -2.44401E-001    -3.15587E-001    -3.92356E-001    -4.59881E-001    -4.88715E-001    -4.97099E-001    -4.99553E-001    -5.00138E-001    -5.00094E-001    -4.99959E-001    -4.99964E-001    -5.00016E-001    -5.00013E-001    -4.99992E-001    -4.99997E-001    -5.00004E-001    -5.00000E-001    -4.99998E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.61000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99993E-001     9.99992E-001     1.00001E+000     1.00002E+000     9.99981E-001     9.99934E-001     9.99999E-001     1.00016E+000     1.00014E+000     9.99441E-001     9.96976E-001     9.89628E-001     9.67926E-001     9.11344E-001     8.32436E-001     7.55172E-001     6.83036E-001     6.11607E-001     5.39619E-001     4.67616E-001     3.95681E-001     3.23742E-001     2.51799E-001     1.79856E-001     1.07914E-001     3.59712E-002    -3.59695E-002    -1.07939E-001    -1.79855E-001    -2.51398E-001    -3.25569E-001    -4.05014E-001    -4.67963E-001    -4.91070E-001    -4.97809E-001    -4.99747E-001    -5.00159E-001    -5.00064E-001    -4.99949E-001    -4.99974E-001    -5.00020E-001    -5.00008E-001    -4.99991E-001    -4.99999E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.65000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99997E-001     9.99990E-001     1.00000E+000     1.00002E+000     1.00000E+000     9.99945E-001     9.99957E-001     1.00010E+000     1.00020E+000     9.99836E-001     9.98253E-001     9.93368E-001     9.79050E-001     9.36762E-001     8.60541E-001     7.78847E-001     7.03054E-001     6.29615E-001     5.55649E-001     4.81480E-001     4.07401E-001     3.33334E-001     2.59259E-001     1.85185E-001     1.11111E-001     3.70370E-002    -3.70358E-002    -1.11146E-001    -1.85130E-001    -2.58889E-001    -3.36412E-001    -4.17933E-001    -4.74566E-001    -4.92973E-001    -4.98375E-001    -4.99895E-001    -5.00162E-001    -5.00035E-001    -4.99944E-001    -4.99985E-001    -5.00022E-001    -5.00004E-001    -4.99991E-001    -5.00001E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.69000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99991E-001     9.99996E-001     1.00002E+000     1.00002E+000     9.99965E-001     9.99936E-001     1.00003E+000     1.00019E+000     1.00006E+000     9.99088E-001     9.95867E-001     9.86308E-001     9.57575E-001     8.89796E-001     8.05049E-001     7.24614E-001     6.48611E-001     5.72636E-001     4.96206E-001     4.19838E-001     3.43511E-001     2.67176E-001     1.90840E-001     1.14504E-001     3.81679E-002    -3.81679E-002    -1.14547E-001    -1.90710E-001    -2.66962E-001    -3.48152E-001    -4.30697E-001    -4.79812E-001    -4.94506E-001    -4.98826E-001    -5.00003E-001    -5.00153E-001    -5.00008E-001    -4.99945E-001    -4.99996E-001    -5.00022E-001    -4.99999E-001    -4.99991E-001    -5.00002E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.73000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99994E-001     9.99991E-001     1.00001E+000     1.00002E+000     9.99989E-001     9.99935E-001     9.99980E-001     1.00014E+000     1.00017E+000     9.99621E-001     9.97526E-001     9.91160E-001     9.72306E-001     9.18510E-001     8.33845E-001     7.48222E-001     6.68755E-001     5.90626E-001     5.11874E-001     4.33062E-001     3.54328E-001     2.75591E-001     1.96850E-001     1.18110E-001     3.93701E-002    -3.93723E-002    -1.18157E-001    -1.96629E-001    -2.75722E-001    -3.60785E-001    -4.42801E-001    -4.83948E-001    -4.95738E-001    -4.99182E-001    -5.00080E-001    -5.00134E-001    -4.99984E-001    -4.99949E-001    -5.00005E-001    -5.00019E-001    -4.99996E-001    -4.99993E-001    -5.00003E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    2.77000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     9.99998E-001     9.99990E-001     1.00000E+000     1.00002E+000     1.00001E+000     9.99950E-001     9.99945E-001     1.00008E+000     1.00020E+000     9.99945E-001     9.98618E-001     9.94407E-001     9.81906E-001     9.43845E-001     8.64658E-001     7.74422E-001     6.90353E-001     6.09675E-001     5.28560E-001     4.47158E-001     3.65847E-001     2.84554E-001     2.03252E-001     1.21951E-001     4.06504E-002    -4.06562E-002    -1.21994E-001    -2.02937E-001    -2.85287E-001    -3.74286E-001    -4.53726E-001    -4.87246E-001    -4.96725E-001    -4.99461E-001    -5.00130E-001    -5.00109E-001    -4.99965E-001    -4.99957E-001    -5.00013E-001    -5.00016E-001    -4.99993E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
